Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Condition,Measure ID,Measure Name,Score,Sample,Footnote,Measure Start Date,Measure End Date,Location
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Emergency Department,OP_20,Door to diagnostic eval,12,352,,4/1/15,3/31/16,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Emergency Department,OP_21,Median time to pain med,65,281,,4/1/15,3/31/16,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Emergency Department,OP_22,Left before being seen,1,107803,,1/1/15,12/31/15,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Emergency Department,OP_23,Head CT results,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/15,3/31/16,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,96,71,,1/1/15,12/31/15,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,88,59,,1/1/15,12/31/15,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,88,34,,4/1/15,3/31/16,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Heart Attack or Chest Pain,OP_5,Median Time to ECG,2,37,,4/1/15,3/31/16,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",3,35,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Stroke Care,STK_4,Thrombolytic Therapy,90,31,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,88,89,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,MONROE,5852752121,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,12,34,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Emergency Department,ED_1b,ED1,560,962,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Emergency Department,ED_2b,ED2,350,959,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Emergency Department,EDV,Emergency department volume,"Very High (60,000+ patients annually)",,,1/1/15,12/31/15,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Preventive Care,IMM_2,Immunization for influenza,98,545,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,83,5480,,10/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Emergency Department,OP_18b,OP 18,222,400,,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Emergency Department,OP_20,Door to diagnostic eval,27,422,,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Emergency Department,OP_21,Median time to pain med,68,184,,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Emergency Department,OP_22,Left before being seen,2,87496,,1/1/15,12/31/15,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,100,59,,1/1/15,12/31/15,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,21,,1/1/15,12/31/15,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Heart Attack or Chest Pain,OP_5,Median Time to ECG,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,55,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Stroke Care,STK_4,Thrombolytic Therapy,100,23,,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,100,92,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,6313763000,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,47,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Emergency Department,ED_1b,ED1,318,831,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Emergency Department,ED_2b,ED2,135,831,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Emergency Department,EDV,Emergency department volume,"High (40,000 - 59,999 patients annually)",,,1/1/15,12/31/15,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Preventive Care,IMM_2,Immunization for influenza,100,536,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,98,3854,,10/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Emergency Department,OP_18b,OP 18,185,377,,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Emergency Department,OP_20,Door to diagnostic eval,18,407,,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Emergency Department,OP_21,Median time to pain med,34,174,,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Emergency Department,OP_22,Left before being seen,1,56970,,1/1/15,12/31/15,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Emergency Department,OP_23,Head CT results,100,12,,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,95,73,,1/1/15,12/31/15,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,100,73,,1/1/15,12/31/15,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Heart Attack or Chest Pain,OP_5,Median Time to ECG,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Heart Attack or Chest Pain,OP_5,Median Time to ECG,15,126,,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,38,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Stroke Care,STK_4,Thrombolytic Therapy,100,26,,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,99,89,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,WESTCHESTER,9146810600,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,2,49,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Emergency Department,ED_1b,ED1,355,537,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Emergency Department,ED_2b,ED2,203,535,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Emergency Department,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",,,1/1/15,12/31/15,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Preventive Care,IMM_2,Immunization for influenza,93,506,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,98,1837,,10/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Emergency Department,OP_18b,OP 18,230,404,,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,"3 - Results are based on a shorter time period than required., 7 - No cases met the criteria for this measure.",4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Emergency Department,OP_20,Door to diagnostic eval,27,440,,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Emergency Department,OP_21,Median time to pain med,77,85,,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Emergency Department,OP_22,Left before being seen,3,29592,,1/1/15,12/31/15,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Emergency Department,OP_23,Head CT results,92,12,,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,100,116,,1/1/15,12/31/15,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,96,113,,1/1/15,12/31/15,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,Not Available,Not Available,5 - Results are not available for this reporting period.,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Heart Attack or Chest Pain,OP_5,Median Time to ECG,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 3 - Results are based on a shorter time period than required.",4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",0,32,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Stroke Care,STK_4,Thrombolytic Therapy,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,92,13,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,TOMPKINS,6072744401,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.",4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Emergency Department,ED_1b,ED1,417,593,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Emergency Department,ED_2b,ED2,199,592,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Emergency Department,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",,,1/1/15,12/31/15,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Preventive Care,IMM_2,Immunization for influenza,93,548,2 - Data submitted were based on a sample of cases/patients.,10/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Preventive Care,IMM_3_OP_27_FAC_ADHPCT,Healthcare workers given influenza vaccination,82,1918,,10/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Heart Attack or Chest Pain,OP_1,Median Time to Fibrinolysis,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Emergency Department,OP_18b,OP 18,168,346,,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Heart Attack or Chest Pain,OP_2,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Emergency Department,OP_20,Door to diagnostic eval,18,394,,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Emergency Department,OP_21,Median time to pain med,43,87,,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Emergency Department,OP_22,Left before being seen,0,33459,,1/1/15,12/31/15,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Emergency Department,OP_23,Head CT results,Not Available,Not Available,1 - The number of cases/patients is too few to report.,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Colonoscopy care,OP_29,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,30,96,,1/1/15,12/31/15,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Colonoscopy care,OP_30,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,51,96,,1/1/15,12/31/15,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Cataract surgery outcome,OP_31,Improvement in Patient•À_s Visual Function within 90 Days Following Cataract Surgery,Not Available,Not Available,5 - Results are not available for this reporting period.,1/1/15,12/31/15,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Heart Attack or Chest Pain,OP_3b,Median Time to Transfer to Another Facility for Acute Coronary Intervention,58,22,,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Heart Attack or Chest Pain,OP_4,Aspirin at Arrival,99,122,,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Pregnancy and Delivery Care,PC_01,"Percent of newborns whose deliveries were scheduled early (1-3 weeks early), when a scheduled delivery was not medically necessary",Not Available,Not Available,7 - No cases met the criteria for this measure.,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Stroke Care,STK_4,Thrombolytic Therapy,Not Available,Not Available,"1 - The number of cases/patients is too few to report., 2 - Data submitted were based on a sample of cases/patients.",4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Blood Clot Prevention and Treatment,VTE_5,Warfarin therapy discharge instructions,100,24,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,NASSAU,5167193000,Blood Clot Prevention and Treatment,VTE_6,Hospital acquired potentially preventable venous thromboembolism,0,12,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NASSAU,5165796000,Emergency Department,ED_1b,ED1,398,1223,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NASSAU,5165796000,Emergency Department,ED_2b,ED2,207,1223,2 - Data submitted were based on a sample of cases/patients.,4/1/15,3/31/16,
330332,ST JOSEPH HOSPITAL,4295 HEMPSTEAD TURNPIKE,BETHPAGE,NY,11714,NASSAU,5165796000,Emergency Department,EDV,Emergency department volume,"Medium (20,000 - 39,999 patients annually)",,,1/1/15,12/31/15,
